File,Gaussian_Peak_Count
ossifragus_00195_1.wav,2
ossifragus_00195_2.wav,3
ossifragus_00196_1.wav,6
ossifragus_00196_2.wav,3
ossifragus_00196_3.wav,3
ossifragus_00197_1.wav,3
ossifragus_00197_2.wav,3
ossifragus_00198_1.wav,2
ossifragus_00198_2.wav,5
ossifragus_00199_1.wav,2
ossifragus_00202_1.wav,2
ossifragus_00202_2.wav,2
ossifragus_00202_3.wav,3
ossifragus_00202_4.wav,2
ossifragus_00204_1.wav,3
ossifragus_00206_1.wav,3
ossifragus_00207_1.wav,3
ossifragus_00207_10.wav,2
ossifragus_00207_11.wav,4
ossifragus_00207_12.wav,2
ossifragus_00207_13.wav,3
ossifragus_00207_2.wav,1
ossifragus_00207_3.wav,2
ossifragus_00207_4.wav,3
ossifragus_00207_5.wav,2
ossifragus_00207_6.wav,3
ossifragus_00207_7.wav,2
ossifragus_00207_8.wav,2
ossifragus_00207_9.wav,3
ossifragus_00209_1.wav,3
ossifragus_00209_2.wav,2
ossifragus_00211_1.wav,1
ossifragus_00211_2.wav,5
ossifragus_00212_1.wav,6
ossifragus_00212_2.wav,5
ossifragus_00212_3.wav,2
ossifragus_00213_1.wav,2
ossifragus_00213_2.wav,1
ossifragus_00213_3.wav,1
ossifragus_00213_4.wav,1
ossifragus_00213_5.wav,1
ossifragus_00213_6.wav,1
ossifragus_00213_7.wav,1
ossifragus_00214_1.wav,3
ossifragus_00214_2.wav,3
ossifragus_00214_3.wav,3
ossifragus_00215_1.wav,4
ossifragus_00215_2.wav,4
ossifragus_00215_3.wav,1
ossifragus_00215_4.wav,4
ossifragus_00215_5.wav,3
ossifragus_00216_1.wav,2
ossifragus_00217_1.wav,2
ossifragus_00218_1.wav,1
ossifragus_00218_2.wav,0
ossifragus_00218_3.wav,2
ossifragus_00223_1.wav,2
ossifragus_00223_2.wav,3
ossifragus_00223_3.wav,4
ossifragus_00224_1.wav,1
ossifragus_00224_2.wav,6
ossifragus_00224_3.wav,3
ossifragus_00224_4.wav,4
ossifragus_00225_1.wav,1
ossifragus_00225_2.wav,2
ossifragus_00225_3.wav,0
ossifragus_00225_4.wav,2
ossifragus_00225_5.wav,1
ossifragus_00226_1.wav,6
ossifragus_00226_2.wav,11
ossifragus_00226_3.wav,11
ossifragus_00226_4.wav,3
ossifragus_00226_5.wav,2
ossifragus_00227_1.wav,4
ossifragus_00227_2.wav,2
ossifragus_00227_3.wav,2
ossifragus_00227_4.wav,2
ossifragus_00228_1.wav,1
ossifragus_00230_1.wav,1
ossifragus_00230_10.wav,1
ossifragus_00230_11.wav,1
ossifragus_00230_12.wav,1
ossifragus_00230_2.wav,2
ossifragus_00230_3.wav,1
ossifragus_00230_4.wav,2
ossifragus_00230_5.wav,1
ossifragus_00230_6.wav,1
ossifragus_00230_7.wav,2
ossifragus_00230_8.wav,2
ossifragus_00230_9.wav,1
ossifragus_00231_1.wav,3
ossifragus_00231_2.wav,1
ossifragus_00231_3.wav,2
ossifragus_00232_1.wav,2
ossifragus_00232_2.wav,1
ossifragus_00233_1.wav,4
ossifragus_00233_2.wav,2
ossifragus_00233_3.wav,3
