File,Gaussian_Peak_Count
brachyrynchos_00202_5.wav,3
brachyrynchos_00202_6.wav,5
brachyrynchos_00202_7.wav,3
brachyrynchos_00202_8.wav,1
brachyrynchos_00202_9.wav,4
brachyrynchos_00204_1.wav,7
brachyrynchos_00204_2.wav,6
brachyrynchos_00204_3.wav,5
brachyrynchos_00204_4.wav,5
brachyrynchos_00204_5.wav,4
brachyrynchos_00204_6.wav,5
brachyrynchos_00204_7.wav,4
brachyrynchos_00205_1.wav,5
brachyrynchos_00206_1.wav,4
brachyrynchos_00206_2.wav,3
brachyrynchos_00206_3.wav,3
brachyrynchos_00206_4.wav,2
brachyrynchos_00206_5.wav,1
brachyrynchos_00207_1.wav,3
brachyrynchos_00208_1.wav,3
brachyrynchos_00208_2.wav,3
brachyrynchos_00208_3.wav,3
brachyrynchos_00211_1.wav,17
brachyrynchos_00212_1.wav,3
brachyrynchos_00213_1.wav,2
brachyrynchos_00213_2.wav,2
brachyrynchos_00213_3.wav,2
brachyrynchos_00213_4.wav,2
brachyrynchos_00214_1.wav,2
brachyrynchos_00215_1.wav,17
brachyrynchos_00216_1.wav,5
brachyrynchos_00216_2.wav,4
brachyrynchos_00216_3.wav,1
brachyrynchos_00216_4.wav,4
brachyrynchos_00216_5.wav,1
brachyrynchos_00216_6.wav,3
brachyrynchos_00216_7.wav,7
brachyrynchos_00216_8.wav,5
brachyrynchos_00216_9.wav,11
brachyrynchos_00217_1.wav,4
brachyrynchos_00217_2.wav,3
brachyrynchos_00218_1.wav,2
brachyrynchos_00218_2.wav,4
brachyrynchos_00218_3.wav,1
brachyrynchos_00218_4.wav,3
brachyrynchos_00218_5.wav,4
brachyrynchos_00221_1.wav,10
brachyrynchos_00221_2.wav,1
brachyrynchos_00222_1.wav,3
brachyrynchos_00223_1.wav,3
brachyrynchos_00223_2.wav,4
brachyrynchos_00224_1.wav,14
brachyrynchos_00224_2.wav,7
brachyrynchos_00225_1.wav,3
brachyrynchos_00225_2.wav,4
brachyrynchos_00225_3.wav,2
brachyrynchos_00225_4.wav,2
brachyrynchos_00225_5.wav,0
brachyrynchos_00225_6.wav,2
brachyrynchos_00225_7.wav,2
brachyrynchos_00225_8.wav,8
brachyrynchos_00226_1.wav,6
brachyrynchos_00227_1.wav,9
brachyrynchos_00228_1.wav,3
brachyrynchos_00228_2.wav,9
brachyrynchos_00228_3.wav,3
brachyrynchos_00229_1.wav,4
brachyrynchos_00229_2.wav,6
brachyrynchos_00229_3.wav,20
brachyrynchos_00229_4.wav,1
brachyrynchos_00229_5.wav,3
brachyrynchos_00230_1.wav,5
brachyrynchos_00230_2.wav,3
brachyrynchos_00232_1.wav,1
brachyrynchos_00232_2.wav,4
brachyrynchos_00233_1.wav,3
brachyrynchos_00233_2.wav,3
brachyrynchos_00233_3.wav,3
brachyrynchos_00234_1.wav,3
brachyrynchos_00235_1.wav,61
brachyrynchos_00235_2.wav,78
brachyrynchos_00235_3.wav,29
brachyrynchos_00235_4.wav,2
brachyrynchos_00235_5.wav,66
brachyrynchos_00236_1.wav,7
brachyrynchos_00237_1.wav,3
brachyrynchos_00238_1.wav,5
brachyrynchos_00241_1.wav,3
brachyrynchos_00242_1.wav,3
brachyrynchos_00242_2.wav,3
brachyrynchos_00244_1.wav,7
brachyrynchos_00244_2.wav,2
brachyrynchos_00244_3.wav,3
brachyrynchos_00244_4.wav,0
brachyrynchos_00245_1.wav,3
brachyrynchos_00245_2.wav,1
brachyrynchos_00246_1.wav,3
brachyrynchos_00246_2.wav,4
brachyrynchos_00247_1.wav,4
brachyrynchos_00247_2.wav,2
brachyrynchos_00248_1.wav,3
brachyrynchos_00248_2.wav,6
brachyrynchos_00249_1.wav,11
brachyrynchos_00249_2.wav,3
brachyrynchos_00249_3.wav,5
brachyrynchos_00249_4.wav,5
brachyrynchos_00250_1.wav,5
brachyrynchos_00252_1.wav,1
brachyrynchos_00253_1.wav,9
brachyrynchos_00253_2.wav,5
brachyrynchos_00253_3.wav,3
brachyrynchos_00254_1.wav,4
brachyrynchos_00254_2.wav,3
brachyrynchos_00254_3.wav,4
brachyrynchos_00254_4.wav,2
brachyrynchos_00254_5.wav,3
brachyrynchos_00254_6.wav,2
brachyrynchos_00254_7.wav,2
brachyrynchos_00254_8.wav,2
brachyrynchos_00255_1.wav,4
brachyrynchos_00256_1.wav,4
brachyrynchos_00257_1.wav,5
brachyrynchos_00258_1.wav,6
brachyrynchos_00259_1.wav,2
brachyrynchos_00259_10.wav,3
brachyrynchos_00259_2.wav,4
brachyrynchos_00259_3.wav,2
brachyrynchos_00259_4.wav,2
brachyrynchos_00259_5.wav,3
brachyrynchos_00259_6.wav,2
brachyrynchos_00259_7.wav,3
brachyrynchos_00259_8.wav,2
brachyrynchos_00259_9.wav,3
brachyrynchos_00261_1.wav,4
brachyrynchos_00261_2.wav,3
brachyrynchos_00262_1.wav,1
brachyrynchos_00263_1.wav,7
brachyrynchos_00263_2.wav,2
brachyrynchos_00263_3.wav,3
brachyrynchos_00263_4.wav,1
brachyrynchos_00264_1.wav,1
brachyrynchos_00265_1.wav,1
brachyrynchos_00266_1.wav,6
brachyrynchos_00266_2.wav,2
brachyrynchos_00266_3.wav,18
brachyrynchos_00266_4.wav,11
brachyrynchos_00266_5.wav,6
brachyrynchos_00267_1.wav,7
brachyrynchos_00268_1.wav,8
brachyrynchos_00268_2.wav,4
brachyrynchos_00269_1.wav,2
brachyrynchos_00269_2.wav,0
brachyrynchos_00269_3.wav,6
brachyrynchos_00269_4.wav,5
brachyrynchos_00269_5.wav,3
brachyrynchos_00269_6.wav,1
brachyrynchos_00269_7.wav,4
brachyrynchos_00270_1.wav,2
brachyrynchos_00270_2.wav,7
brachyrynchos_00271_1.wav,5
brachyrynchos_00271_2.wav,1
brachyrynchos_00272_1.wav,5
brachyrynchos_00273_1.wav,3
brachyrynchos_00273_2.wav,1
brachyrynchos_00273_3.wav,3
brachyrynchos_00274_1.wav,3
brachyrynchos_00275_1.wav,6
brachyrynchos_00275_2.wav,2
brachyrynchos_00275_3.wav,4
brachyrynchos_00275_4.wav,5
brachyrynchos_00275_5.wav,3
brachyrynchos_00275_6.wav,6
brachyrynchos_00275_7.wav,4
brachyrynchos_00276_1.wav,5
brachyrynchos_00276_2.wav,4
brachyrynchos_00276_3.wav,5
brachyrynchos_00276_4.wav,3
brachyrynchos_00276_5.wav,12
brachyrynchos_00277_1.wav,3
brachyrynchos_00277_2.wav,3
brachyrynchos_00277_3.wav,4
brachyrynchos_00278_1.wav,6
brachyrynchos_00278_2.wav,4
brachyrynchos_00278_3.wav,2
brachyrynchos_00279_1.wav,3
brachyrynchos_00279_2.wav,2
brachyrynchos_00279_3.wav,3
brachyrynchos_00279_4.wav,1
brachyrynchos_00280_1.wav,4
brachyrynchos_00280_2.wav,2
brachyrynchos_00281_1.wav,7
brachyrynchos_00282_1.wav,2
brachyrynchos_00282_2.wav,3
brachyrynchos_00282_3.wav,11
brachyrynchos_00282_4.wav,4
brachyrynchos_00282_5.wav,1
brachyrynchos_00283_1.wav,5
brachyrynchos_00283_2.wav,3
brachyrynchos_00283_3.wav,3
brachyrynchos_00283_4.wav,3
brachyrynchos_00283_5.wav,2
brachyrynchos_00284_1.wav,5
brachyrynchos_00285_1.wav,16
brachyrynchos_00285_2.wav,12
brachyrynchos_00286_1.wav,2
brachyrynchos_00287_1.wav,5
brachyrynchos_00290_1.wav,1
brachyrynchos_00290_2.wav,9
brachyrynchos_00290_3.wav,8
brachyrynchos_00290_4.wav,11
brachyrynchos_00290_5.wav,3
brachyrynchos_00290_6.wav,4
brachyrynchos_00290_7.wav,2
brachyrynchos_00290_8.wav,8
brachyrynchos_00290_9.wav,3
brachyrynchos_00291_1.wav,2
brachyrynchos_00291_2.wav,2
brachyrynchos_00291_3.wav,11
brachyrynchos_00291_4.wav,9
brachyrynchos_00291_5.wav,1
brachyrynchos_00291_6.wav,13
brachyrynchos_00292_1.wav,3
brachyrynchos_00292_10.wav,5
brachyrynchos_00292_2.wav,2
brachyrynchos_00292_3.wav,3
brachyrynchos_00292_4.wav,4
brachyrynchos_00292_5.wav,3
brachyrynchos_00292_6.wav,4
brachyrynchos_00292_7.wav,5
brachyrynchos_00292_8.wav,3
brachyrynchos_00292_9.wav,4
brachyrynchos_00293_1.wav,3
brachyrynchos_00293_10.wav,3
brachyrynchos_00293_11.wav,2
brachyrynchos_00293_12.wav,4
brachyrynchos_00293_13.wav,9
brachyrynchos_00293_14.wav,3
brachyrynchos_00293_2.wav,2
brachyrynchos_00293_3.wav,1
brachyrynchos_00293_4.wav,1
brachyrynchos_00293_5.wav,3
brachyrynchos_00293_6.wav,4
brachyrynchos_00293_7.wav,4
brachyrynchos_00293_8.wav,2
brachyrynchos_00293_9.wav,5
brachyrynchos_00294_1.wav,4
brachyrynchos_00295_1.wav,7
brachyrynchos_00295_2.wav,8
brachyrynchos_00296_1.wav,4
brachyrynchos_00297_1.wav,4
brachyrynchos_00297_2.wav,2
brachyrynchos_00297_3.wav,3
brachyrynchos_00297_4.wav,3
brachyrynchos_00298_1.wav,3
brachyrynchos_00298_2.wav,3
