File,Gaussian_Peak_Count
corax_00271_3.wav,8
corax_00272_1.wav,3
corax_00272_2.wav,2
corax_00273_1.wav,3
corax_00273_2.wav,2
corax_00273_3.wav,3
corax_00274_1.wav,3
corax_00275_1.wav,3
corax_00275_2.wav,3
corax_00276_1.wav,4
corax_00277_1.wav,1
corax_00277_2.wav,6
corax_00277_3.wav,1
corax_00277_4.wav,1
corax_00277_5.wav,1
corax_00277_6.wav,1
corax_00278_1.wav,2
corax_00280_1.wav,3
corax_00280_2.wav,2
corax_00280_3.wav,1
corax_00280_4.wav,2
corax_00280_5.wav,1
corax_00280_6.wav,1
corax_00280_7.wav,3
corax_00281_1.wav,2
corax_00281_2.wav,1
corax_00281_3.wav,2
corax_00281_4.wav,2
corax_00282_1.wav,1
corax_00282_2.wav,2
corax_00283_1.wav,3
corax_00284_1.wav,5
corax_00285_1.wav,5
corax_00286_1.wav,3
corax_00286_2.wav,3
corax_00286_3.wav,3
corax_00287_1.wav,4
corax_00288_1.wav,1
corax_00288_2.wav,1
corax_00288_3.wav,2
corax_00288_4.wav,2
corax_00288_5.wav,1
corax_00288_6.wav,1
corax_00288_7.wav,0
corax_00288_8.wav,1
corax_00288_9.wav,0
corax_00292_1.wav,1
corax_00295_1.wav,3
corax_00295_2.wav,28
corax_00296_1.wav,1
corax_00298_1.wav,1
corax_00299_1.wav,3
corax_00299_2.wav,1
corax_00299_3.wav,3
corax_00299_4.wav,11
corax_00299_5.wav,1
corax_00299_6.wav,1
corax_00300_1.wav,3
corax_00300_2.wav,1
corax_00301_1.wav,2
corax_00302_1.wav,2
corax_00303_1.wav,1
corax_00304_1.wav,2
corax_00304_10.wav,1
corax_00304_2.wav,1
corax_00304_3.wav,1
corax_00304_4.wav,1
corax_00304_5.wav,1
corax_00304_6.wav,2
corax_00304_7.wav,2
corax_00304_8.wav,2
corax_00304_9.wav,2
corax_00305_1.wav,2
corax_00305_2.wav,2
corax_00305_3.wav,2
corax_00305_4.wav,2
corax_00309_1.wav,3
corax_00309_2.wav,4
corax_00309_3.wav,3
corax_00309_4.wav,3
corax_00310_1.wav,4
corax_00310_2.wav,5
corax_00311_1.wav,4
corax_00313_1.wav,1
corax_00315_1.wav,3
corax_00319_1.wav,1
corax_00319_2.wav,1
corax_00319_3.wav,2
corax_00319_4.wav,1
corax_00320_1.wav,3
corax_00320_2.wav,4
corax_00320_3.wav,3
corax_00325_1.wav,1
corax_00325_2.wav,2
corax_00325_3.wav,5
corax_00326_1.wav,1
corax_00326_2.wav,5
corax_00327_1.wav,3
corax_00327_2.wav,2
corax_00327_3.wav,3
corax_00327_4.wav,3
corax_00327_5.wav,2
corax_00327_6.wav,2
corax_00328_1.wav,1
corax_00329_1.wav,3
corax_00329_2.wav,2
corax_00330_1.wav,5
corax_00331_1.wav,1
corax_00331_2.wav,1
corax_00331_3.wav,1
corax_00331_4.wav,1
corax_00332_1.wav,2
corax_00332_2.wav,2
corax_00332_3.wav,1
corax_00333_1.wav,2
corax_00334_1.wav,2
corax_00335_1.wav,3
corax_00335_2.wav,3
corax_00336_1.wav,3
corax_00336_2.wav,2
corax_00337_1.wav,4
corax_00337_2.wav,2
corax_00338_1.wav,2
corax_00338_2.wav,0
corax_00338_3.wav,1
corax_00339_1.wav,2
corax_00340_1.wav,1
corax_00341_1.wav,1
corax_00341_2.wav,1
corax_00342_1.wav,1
corax_00342_2.wav,1
corax_00342_3.wav,0
corax_00342_4.wav,1
corax_00342_5.wav,1
corax_00342_6.wav,0
corax_00343_1.wav,2
corax_00343_2.wav,1
corax_00343_3.wav,2
corax_00343_4.wav,1
corax_00343_5.wav,2
corax_00343_6.wav,1
corax_00343_7.wav,1
corax_00343_8.wav,1
corax_00344_1.wav,1
corax_00344_2.wav,1
corax_00345_1.wav,1
corax_00345_2.wav,1
corax_00345_3.wav,1
corax_00347_1.wav,2
