File,Gaussian_Peak_Count
cornix_00247_2.wav,7
cornix_00247_3.wav,4
cornix_00247_4.wav,1
cornix_00248_1.wav,6
cornix_00249_1.wav,2
cornix_00250_1.wav,8
cornix_00251_1.wav,4
cornix_00251_2.wav,2
cornix_00251_3.wav,2
cornix_00251_4.wav,1
cornix_00253_1.wav,2
cornix_00253_2.wav,4
cornix_00253_3.wav,2
cornix_00256_1.wav,4
cornix_00257_1.wav,1
cornix_00257_2.wav,3
cornix_00258_1.wav,7
cornix_00260_1.wav,3
cornix_00260_2.wav,5
cornix_00260_3.wav,2
cornix_00261_1.wav,3
cornix_00261_2.wav,3
cornix_00262_1.wav,4
cornix_00263_1.wav,3
cornix_00264_1.wav,2
cornix_00264_2.wav,1
cornix_00264_3.wav,1
cornix_00265_1.wav,4
cornix_00266_1.wav,2
cornix_00267_1.wav,3
cornix_00267_2.wav,2
cornix_00267_3.wav,4
cornix_00267_4.wav,9
cornix_00267_5.wav,3
cornix_00268_1.wav,4
cornix_00268_2.wav,1
cornix_00270_1.wav,2
cornix_00271_1.wav,2
cornix_00271_2.wav,5
cornix_00272_1.wav,4
cornix_00272_2.wav,9
cornix_00273_1.wav,1
cornix_00273_2.wav,1
cornix_00273_3.wav,1
cornix_00273_4.wav,1
cornix_00274_1.wav,4
cornix_00274_2.wav,2
cornix_00274_3.wav,1
cornix_00274_4.wav,2
cornix_00274_5.wav,2
cornix_00274_6.wav,1
cornix_00275_1.wav,2
cornix_00275_2.wav,2
cornix_00275_3.wav,2
cornix_00275_4.wav,3
cornix_00275_5.wav,4
cornix_00277_1.wav,4
cornix_00278_1.wav,2
cornix_00278_2.wav,4
cornix_00278_3.wav,1
cornix_00278_4.wav,3
cornix_00278_5.wav,1
cornix_00278_6.wav,3
cornix_00278_7.wav,3
cornix_00279_1.wav,8
cornix_00280_1.wav,4
cornix_00280_2.wav,2
cornix_00280_3.wav,5
cornix_00280_4.wav,1
cornix_00280_5.wav,2
cornix_00281_1.wav,4
cornix_00281_2.wav,3
cornix_00281_3.wav,3
cornix_00282_1.wav,2
cornix_00282_2.wav,3
cornix_00282_3.wav,1
cornix_00283_1.wav,5
cornix_00283_2.wav,2
cornix_00283_3.wav,3
cornix_00285_1.wav,1
cornix_00285_10.wav,4
cornix_00285_11.wav,1
cornix_00285_12.wav,3
cornix_00285_13.wav,1
cornix_00285_14.wav,2
cornix_00285_15.wav,9
cornix_00285_16.wav,3
cornix_00285_17.wav,2
cornix_00285_18.wav,2
cornix_00285_19.wav,1
cornix_00285_2.wav,2
cornix_00285_20.wav,1
cornix_00285_21.wav,3
cornix_00285_22.wav,1
